0.009114663307888035 1.026019184325347 811.4322710672898 20000 
0.01260381012155395 1.038573326388936 1373.545602057827 41000 
0.01663218896641093 1.053218831171759 1739.191881908618 62000 
0.02110751082785751 1.069530783032446 2080.293777519233 83000 
0.02602657783108746 1.086272002023363 2424.5946798071 104000 
0.0313020446412139 1.108760983238968 2793.737247010359 125000 
0.03698848222068798 1.12615538004092 3115.521296914443 146000 
0.04292446933353616 1.151052823763049 3542.809753235912 167000 
0.04908793991451927 1.179983901880882 4015.742537195402 188000 
0.05551907985600494 1.200914930849018 4308.17340038618 209000 
0.06208616603708298 1.235119549971235 4800.118149089682 230000 
0.0688207573815993 1.263330271799755 5223.106617447766 251000 
0.07561451307091376 1.298659377027327 5744.843853159488 272000 
0.08239999252370185 1.340322142848506 6316.346745825779 293000 
0.089511507517623 1.359253214888811 6525.03336074312 314000 
0.09662491968456828 1.398339890387187 7021.547456909594 335000 
0.1036572623366083 1.445984114115548 7643.044650153829 356000 
0.1106754966169669 1.497804559698865 8293.755405213398 377000 
0.1176191986344393 1.538452578763744 8897.415694930303 398000 
0.1246680406674951 1.565330601830864 9217.839131764587 419000 
0.1316790781324428 1.620757623552695 9742.989614520697 440000 
0.1386995471489537 1.659525095855968 10276.61823463938 461000 
