3
1000 1
1000
0.1069845455067399
1 0 0 0 1 0 0 0 1
T T T
0.4973494646456544 0.6371322989704004 0.1124654837951936 
0.3894968643319935 0.4976940214905121 0.0344325891622243 
0.02519843576411328 0.4240368605351101 0.1106948069465537 
0.5386002515243096 0.3472889316628981 0.856646054561775 
0.2890505036083538 0.8657029224773553 0.3339261739913888 
0.09039459654028366 0.183445646540181 0.8174836640934814 
0.4138760021047895 0.3601687069435321 0.6139819796892995 
0.441524654328503 0.6435700236305412 0.6807775884224275 
0.3452473134030602 0.3696761276448361 0.2350886935561143 
0.00527444758567229 0.9637864318306508 0.6771757053781911 
0.1405792617452971 0.871985808023901 0.9171579582508749 
0.3552292108559308 0.05987440968607665 0.779851022978433 
0.1015386825169507 0.2724271513915858 0.7011145179623924 
0.215582288009822 0.4083068561932151 0.06082148114567282 
0.819368970339921 0.6488505848926494 0.3445144956529907 
0.6128355253881088 0.6205059887346359 0.9373993422893845 
0.3154227667543796 0.2424942999765805 0.3978386215862582 
0.9535021344562485 0.5297169255806525 0.4547236003573857 
0.4290539471831099 0.1390820387701865 0.1563636243947554 
0.7530538238161433 0.3172916262658959 0.591536216273154 
0.0858781964025048 0.3440269422597292 0.1476010747628578 
0.7979030583233102 0.8695615518162736 0.07246531087354614 
0.5315387571011574 0.4837385996444581 0.4854163588814256 
0.7177211408233288 0.699365523992228 0.3739985032129293 
0.8680852810578598 0.04666102670317919 0.3616649466224334 
0.06585594161902437 0.8806616259139028 0.08064995086504524 
0.3385196367474619 0.8272488252384459 0.1243961334278555 
0.8870918617547878 0.5821534797668393 0.2745516366383847 
0.5403963173081914 0.1183715981832036 0.2784606620739016 
0.6239086775459801 0.03381486171865965 0.198527257394405 
0.8847597522717068 0.3100270806231086 0.2018502723736585 
0.8868044215858238 0.1251071199108667 0.18989316208897 
0.114141901439784 0.00500146139061414 0.3808944344951104 
0.1409365109508974 0.4207232396655203 0.9647622034590366 
0.7276966458398774 0.7570977120977384 0.637462714046098 
0.1843657508647217 0.9503243240752279 0.8455842088516005 
0.06070330891725586 0.9413288619479545 0.9331912364459188 
0.5481790358021754 0.484377624371584 0.592179725718933 
0.7292914119677777 0.6004760068303793 0.1168682204979231 
0.5356511528474776 0.1453217315200417 0.7757593512752397 
0.685713131962861 0.6964381892215981 0.9566047678589649 
0.07741187839969518 0.03264687903253474 0.165856085977473 
0.5873888668188324 0.2348667826708135 0.4599692422671025 
0.7630463477648786 0.07603831669471908 0.7197559653811304 
0.09660790968114832 0.8555495771007894 0.3939068099812151 
0.2805267863041366 0.06822059500039407 0.03901846808780389 
0.08495181277826051 0.3989800124309197 0.4443908037200545 
0.7698916111799835 0.1298998726365447 0.3997418728915945 
0.3782476877424193 0.1095461047108814 0.06696538287645154 
0.08832268263536705 0.5094521850344692 0.2637494131267389 
0.1841608296836118 0.5089681579446429 0.5589049043362438 
0.4486366608930341 0.5184710125230462 0.5728238619777007 
0.9958356084081321 0.8032880226351986 0.1042332381078788 
0.09421590989748813 0.2270444890319594 0.6044964307081568 
0.5180375140352644 0.7397177638071932 0.2602299497648635 
0.185921048231888 0.3662944341138877 0.4308793478359855 
0.4449035255378954 0.1440511049133212 0.3192942589541573 
0.6110479101132076 0.3309299105438628 0.2706381469029738 
0.7923575928299313 0.4781108819464861 0.7838583333387843 
0.4443633859580006 0.588257233908631 0.4828197388146065 
0.5665550987494723 0.7666155784912578 0.08058315470533819 
0.2785584311144472 0.6907892802991016 0.7821216807627979 
0.7937367606913135 0.3225819670466393 0.06098764851370086 
0.8264831204036539 0.2127527041945847 0.02325110035883887 
0.3876479518408873 0.9069457038318124 0.5803921758994449 
0.79501540095699 0.3796440053977569 0.9625508407141594 
0.8231782041961521 0.8030578980488249 0.6521809464362661 
0.9871228010318182 0.9777142432776942 0.2201774640266992 
0.4917680376065859 0.7303857878362708 0.7274536060790561 
0.6090846525054328 0.1396186991209314 0.4163482789473673 
0.920398975593095 0.9950351325484095 0.852501517634234 
0.7650807441257854 0.3305701006547855 0.4858702245637995 
0.6779581217586887 0.4283840532971465 0.7178251634732534 
0.5792924725257824 0.1778016263117838 0.01071747321510649 
0.9614351075500039 0.6678367731751689 0.2100524747637136 
0.1340254210589897 0.03793656303715304 0.5868742482684629 
0.188536280044655 0.3294194845111416 0.9938066393299922 
0.7845809178868728 0.1811943161043292 0.7335691263159588 
0.5669909132720259 0.6490734034061542 0.2890892222811309 
0.1708241930025764 0.958516139662001 0.103266274954855 
0.1687156931361221 0.08652114220976179 0.8930857610152526 
0.3735388518341056 0.8044913224527355 0.6077733010979246 
0.1957570014279885 0.6696477484642031 0.381696780599007 
0.9396744255928106 0.2859127078502138 0.7164073393590029 
0.8662635132795919 0.0728231107481698 0.4653853375686838 
0.08236803005073741 0.1519592791723393 0.002578181814690066 
0.9144061310299719 0.362306933584134 0.389305619653974 
0.5684389981582573 0.3240693863500508 0.5159110955782236 
0.4830810032736139 0.6427929878083181 0.2230182274239074 
0.8564619997797634 0.4381447954219486 0.6999576152586667 
0.1554840431355865 0.8844883381249347 0.02235884803181704 
0.5323388246576415 0.577964092473861 0.5428202921937654 
0.6358037279231304 0.1517976484978503 0.3134723479421693 
0.5674002079998695 0.4814705660832965 0.281503015851343 
0.5020171169692439 0.8890835419115209 0.9278826037528595 
0.3996831753107664 0.575886579582213 0.2267635988318288 
0.06259100016296879 0.6176878119857651 0.1862550393364751 
0.5090278951878557 0.6534893980171806 0.3789028098259735 
0.216670107235344 0.6515432044286951 0.04793794877755002 
0.08959249025426873 0.04914369302202749 0.683547966941368 
0.6027279025516781 0.3195588005141669 0.9376668986589833 
0.9819587689948929 0.3752080430785792 0.02589049799712355 
0.09330738275216265 0.9711570156889442 0.03062300021713846 
0.9013035256309473 0.5240089796171342 0.9730486830008981 
0.04513134622680001 0.2751332728483204 0.5224408545512812 
0.9609338386464661 0.9205730818558054 0.589927726811412 
0.3922737888668644 0.2389878944169414 0.8347562955475767 
0.9900630975439945 0.7500289445738765 0.2759771275171391 
0.6814453122506634 0.5119618537507764 0.1538313891148373 
0.8312441752171157 0.3878048112536348 0.1515273092652302 
0.3102294135030759 0.9786527492674609 0.7219034681843313 
0.9402006522271843 0.2773282686827023 0.5016941816621189 
0.6946199535904903 0.1214963721169526 0.5789648088801832 
0.1592578802430593 0.9780052193846972 0.2078229063017505 
0.9113248102917005 0.5649532897678942 0.5465122976126251 
0.1303667691800426 0.9867587308650478 0.7607176255651552 
0.3842268993817591 0.2614550858590141 0.5832491259254762 
0.8245020465301616 0.103960883123978 0.008283218156510844 
0.2523701419409324 0.7589870446385358 0.3655990957222469 
0.05736174683361552 0.4369085040521277 0.6683351300733675 
0.8605718679056237 0.9391848039285468 0.9214010891576161 
0.6852951289036989 0.8502529367466224 0.9365385071489013 
0.1562996937317224 0.6598323719936791 0.8056578469737604 
0.6088486855440587 0.3773530966456355 0.4324030339301596 
0.3725807737966294 0.007888315421943341 0.09981767261012804 
0.8863723286712376 0.1940867243252841 0.7032708181009777 
0.008613048217405678 0.4608525916923819 0.209771026484328 
0.287350336641705 0.4875589199802004 0.06458320401796314 
0.5549419361687714 0.8014859832875018 0.1810564461972188 
0.2108022111092079 0.7640248311925539 0.569912598650272 
0.836767333302588 0.2696443594333072 0.770865058360203 
0.2770501697620757 0.2432099253150949 0.2538101612263177 
0.23283573984718 0.45541661911854 0.3947969306762167 
0.1423807777845108 0.5917885474342993 0.7242822074946393 
0.9314315940119702 0.9790810721155246 0.4151989298414259 
0.04347255616370374 0.8658457871464135 0.6392214648231784 
0.5091615591490933 0.04757492938763373 0.6442089608624001 
0.1392783396085888 0.7082624260674958 0.6266627788953464 
0.5616837020311818 0.04170340186500694 0.7813487287162451 
0.5813591651606359 0.4839967558129672 0.8198790159793126 
0.3094504349879398 0.5920814188811673 0.05889762098963339 
0.5305783173585323 0.1899937434407699 0.3639574092147184 
0.5883351663911968 0.9920913891489839 0.6903869751006719 
0.2020244232092898 0.6791510971576857 0.7082786627745139 
0.83603822460954 0.9449235971820307 0.3699217370202448 
0.1345760112377754 0.1868130118881501 0.3826181982193204 
0.4154103183725865 0.4740063981707446 0.7494722227882429 
0.1972261102666981 0.3895431430553857 0.3183879493428611 
0.4005148326220833 0.9752703369193783 0.370961674792106 
0.7116939468543283 0.4068153761260178 0.433123652720024 
0.7336544678451552 0.9578152110862445 0.3363147784977967 
0.914602401797782 0.377909763975537 0.7665693831512075 
0.6163968516546622 0.2792109775743687 0.8290465906706938 
0.4786964333725343 0.4146060298261319 0.9143143634055966 
0.4041762146447579 0.3718091991236239 0.7198880986973235 
0.3512808079981966 0.09717460181705292 0.9641771233533819 
0.7396826727979692 0.816567386881596 0.7612168131032778 
0.8769763506265335 0.07897355262627076 0.5900813855942646 
0.7024245243401056 0.2305746614398335 0.7810833502097639 
0.03852418290236688 0.8322085358829872 0.889361416385699 
0.04410242470308386 0.7352285386543916 0.9341883762969547 
0.4255001064315395 0.2396441681284226 0.1200273982207784 
0.6556976502381808 0.538130558261276 0.2543199446906482 
0.2218902609381668 0.819554117812665 0.9631316288403751 
0.4515062372064052 0.07427122978436969 0.238468110938308 
0.6707386972347484 0.3509083625106432 0.5320397629462145 
0.2696711102716306 0.2431341734525596 0.7357519079567367 
0.7274204679044036 0.8855074636670074 0.151355267904838 
0.2905050490765547 0.09593240224299902 0.5084146523079468 
0.9935558629865426 0.9825768933999162 0.1134972721497396 
0.5132795671918166 0.1961545239806174 0.1894463894864247 
0.361108492075396 0.6753934759156796 0.6177998009802923 
0.8096052745055735 0.04281462466533558 0.09479861702270176 
0.8423834504842093 0.3760298479469024 0.5875698462432126 
0.5665182451747613 0.5771260760800141 0.2099118791931967 
0.6764739715165018 0.04675575407623275 0.6641371899874062 
0.2309297307254074 0.3655696747127075 0.5905018663896254 
0.4669798743956824 0.05817986303024192 0.09752354463279973 
0.8262095865949889 0.03518137217054198 0.88352298478487 
0.5063435418914365 0.850327410692592 0.05207718068953856 
0.2163876926753306 0.6818927171959427 0.1949887470786332 
0.638863130763073 0.8760498097823317 0.4338074948138106 
0.6759774431852599 0.2483177522851407 0.290764746903704 
0.671194815772324 0.6182220122081156 0.02813896336518557 
0.5308792226811309 0.7942247080716258 0.8596371984385824 
0.2241553037099873 0.036616290660099 0.7479259290573316 
0.363238105039295 0.1571837239517991 0.7361194788665257 
0.01234537979470694 0.2203777500379136 0.6731662166001635 
0.702778079996671 0.3486751292542521 0.007035650728298957 
0.6675502395541962 0.8893896602428596 0.7305651972229374 
0.6581018626117842 0.9690962423719611 0.8811715644241147 
0.1593053824863968 0.8545500149618804 0.1257174419465464 
0.9677695643297688 0.468627485932157 0.7174557978308167 
0.1606252328568382 0.9356440560825943 0.5703096471048912 
0.4560397546354683 0.1085514066892286 0.7144758994491012 
0.7425438021925495 0.6939141183872154 0.05315336282157771 
0.3540576097965714 0.3249852807853366 0.8856450582881454 
0.7975107608956004 0.06374758036330377 0.199015828099578 
0.9067538656355623 0.9981164927599095 0.6534937538581527 
0.7931619857473187 0.8458940595307013 0.8646312196381589 
0.7510521436729547 0.8811555617966246 0.6641925778024644 
0.3304413011628771 0.8362670759735077 0.2307582022289228 
0.05544009949362005 0.5294496523794718 0.7252168745424086 
0.6655892414310033 0.8399705065062596 0.6106212676252308 
0.2390223170747383 0.1496569214692165 0.09461699994023091 
0.3885499283170576 0.6771313047026817 0.2594935457958462 
0.7221391302167041 0.9957093709591882 0.2327146756881867 
0.1133413684235017 0.6120501718852656 0.2808786700932386 
0.3238952376894392 0.5283722820640518 0.7387468415240847 
0.3380171676039713 0.3135347765350947 0.780491441391873 
0.9662683537527227 0.1929480814012422 0.1668979362954967 
0.1321431886183102 0.8341293808251432 0.588454531806588 
0.353348396885501 0.7813887520474346 0.3196926022443282 
0.4017140426165893 0.8335676526444245 0.0373302701758035 
0.7506885357520542 0.3037730515487286 0.7172799301576354 
0.3584584094011692 0.6738066824560363 0.8960772785661576 
0.9516172716281976 0.1325001283246047 0.6449966249367819 
0.7579425970119935 0.8234718230881375 0.5591980808663193 
0.6232903310120911 0.4466062705699013 0.5260184745991568 
0.2045180339040616 0.4920270208898841 0.132144573712606 
0.569648672697433 0.8848943602569501 0.6781713456553743 
0.9890079755747215 0.4324025753428911 0.481462064509733 
0.6997476507210544 0.3274857512446029 0.1118570213413621 
0.5649848052178456 0.04317987393698695 0.3984203677919468 
0.7673555196603031 0.8629368490116748 0.3724814551113002 
0.5120128652642569 0.1549852239825009 0.09070846777647336 
0.3628741569135436 0.9233358628196433 0.164643264205859 
0.4788302111690217 0.5064109369221694 0.8406422299918515 
0.1084276678319352 0.7482010263627905 0.5292972418807342 
0.3173263209995091 0.2733061025074877 0.06798554392310843 
0.9685563467990638 0.45396228536731 0.3786875406017569 
0.9322210949607336 0.7773286093857976 0.007258217632057735 
0.2184390743690057 0.9107591116836945 0.2663142752481646 
0.2135868271011692 0.9359176964269778 0.3701853217027184 
0.7065575512663168 0.4391807651592573 0.9501134367247431 
0.09784721344323689 0.775863026059462 0.08728641000068588 
0.7919498204689204 0.6839991511649979 0.9587794692540811 
0.4187409230045296 0.9250763057351895 0.9845861261278497 
0.6089316041488125 0.5967225695661637 0.6237146031087734 
0.4321543053236569 0.5082535510968891 0.9368901264067739 
0.8720869340781221 0.6452180950101852 0.01810708241472476 
0.4181966010331609 0.1835148290511933 0.6481880873929068 
0.4633670993174285 0.3121818446842522 0.5321676452117078 
0.2084139748565336 0.3102135984616246 0.6792398995982357 
0.6005399393280473 0.3870144424941678 0.7789862075259163 
0.1089911553681414 0.0948351838949095 0.3225173757495485 
0.6115079489345246 0.1588191345761432 0.2095199221171845 
0.4162867416506837 0.6754298157160944 0.4275175143533927 
0.3450396023107483 0.3952684845836108 0.3389668967613643 
0.9724309507250459 0.7427581488665987 0.5300858669152733 
0.9906738605013398 0.9897045067790484 0.006789333517161873 
0.1766374200828792 0.1112037195223791 0.6877224475748552 
0.6598002356505147 0.2446331030389748 0.9884072340280439 
0.9238469578270297 0.2400813778242441 0.058166995611256 
0.7418534578231356 0.03022109480317473 0.8140818533860509 
0.4965734639625924 0.9677307171961426 0.7397026988349246 
0.7123234184476123 0.3414146886970342 0.2377894966706941 
0.7761856036123461 0.5978454126001134 0.02021818487082524 
0.8027996639970605 0.6809133644397164 0.6385466019855884 
0.8493385970054721 0.651847296983799 0.5392436079176894 
0.3102321508060511 0.7354886818839114 0.6902280903529414 
0.2594941807142703 0.407876671238161 0.496481213232962 
0.8570039318520796 0.7636646773226735 0.8299229898636367 
0.5972645088085636 0.8753170410776778 0.8811481327024371 
0.4085707300289916 0.8299047851297248 0.9166382454095797 
0.05381609783182236 0.06317094827299798 0.5207275684068295 
0.2752111832147355 0.543139349919619 0.868629575865675 
0.5683237747061304 0.2328885807148371 0.2735084931516107 
0.3509666128623256 0.8607441493280364 0.7759133053735583 
0.6210149090858379 0.7685607375344059 0.9112376987316073 
0.04376359702608704 0.1288811809643081 0.9055071144909291 
0.4972219326257312 0.9289590778761185 0.5257589190777754 
0.4452238688264054 0.2255933492287817 0.7427640775476911 
0.145414487487728 0.09618802284439892 0.7891179861093229 
0.5352263511504478 0.09253027337128053 0.1744115513512541 
0.253220170158679 0.5906949038744856 0.9678925229363158 
0.7246592789942459 0.08030986475704299 0.484906297664772 
0.4704022595547478 0.9482529398271295 0.6352612445321324 
0.4728136910555907 0.2752742452086662 0.6416401100168889 
0.2055245793329433 0.9925394467131594 0.652239875138223 
0.7142210505098459 0.5166688083485186 0.0520999360538166 
0.4559760331942281 0.2972281849819202 0.9026118371086413 
0.2614983441033997 0.07035257863997391 0.8423348967829917 
0.5827299782319059 0.4770046037906452 0.1757166920410789 
0.2239009845907021 0.6281504941699365 0.2871897063742353 
0.7471220244853818 0.505412419278721 0.6908311201164627 
0.3848094396573054 0.9102028974147325 0.6872894467734233 
0.7770147461502142 0.8937200719099692 0.9703588109697094 
0.6983819271187288 0.5203617353546364 0.3516667831681548 
0.4787577614230035 0.9956747015883776 0.4427781137845092 
0.8467723096270939 0.8647066394952126 0.299952371560345 
0.2736027328775131 0.3159153914509393 0.3322175802111371 
0.301994453174894 0.8417853241284247 0.6780317485615418 
0.7366843504901892 0.6126498242388801 0.5088456689363936 
0.2827997959517234 0.2455229821806511 0.841900973826856 
0.05235646632749294 0.4994230651966926 0.4272318548477421 
0.8727535986989612 0.667952122168556 0.7847926477631909 
0.2272138058395815 0.0137805384621712 0.5402040820567827 
0.8747409798437317 0.6778509976612656 0.8912997158780041 
0.2741753791355093 0.4633455351340758 0.5944246193314203 
0.1745838951820695 0.6024647048905564 0.6204087993544833 
0.4741786040131805 0.8642941999711913 0.7240486217258347 
0.1907759164068984 0.5951033264375716 0.4582736108339266 
0.2433407414082041 0.9529041052097854 0.02480897284315907 
0.5129679071515642 0.9731049125744945 0.02916745963148941 
0.210445926425928 0.9235616970380474 0.4764075274759692 
0.9270172700250077 0.7043251026189898 0.08867924646809594 
0.6464821900360632 0.5613317593844693 0.8548644677402103 
0.6158434667587486 0.04708572626372628 0.3043787075839524 
0.787214806526513 0.2077811913114908 0.8427203886980592 
0.2732757177954259 0.4619508515320628 0.295965736369135 
0.7757446019026533 0.9975877568759134 0.6481322473496697 
0.8378014354198116 0.1141334094860331 0.2843599711172792 
0.05728031884058617 0.9637050550926385 0.5725299783219424 
0.836626516487381 0.7434512816721204 0.0413125303001656 
0.240061455977282 0.3554617234833326 0.7708736111939259 
0.6785124064580464 0.1767522915501896 0.4887815328637229 
0.9104353402277018 0.03690213781064536 0.05951367772050936 
0.4608955031367308 0.4594594503535289 0.1043328389860537 
0.3364192804301208 0.9148470028878239 0.06132931671606694 
0.3168326276148635 0.6291395647086953 0.7035081232324032 
0.9150894654809603 0.08264356419863207 0.7913274644450217 
0.7288887514333292 0.4165568704851776 0.1634595885765613 
0.8602188240500935 0.5967650873375336 0.4481762492348415 
0.2922421623182659 0.8455606392492849 0.8640415807701055 
0.7316553094591769 0.2356712625923981 0.0671614514540974 
0.5765504152181486 0.9658318361646074 0.5873469416396421 
0.8063752265410005 0.7371958956425362 0.7347978306658407 
0.0685172852635321 0.798046880100383 0.792340290890996 
0.7325984596583378 0.5473347254468869 0.5934798011981514 
0.3119727670900136 0.7742312734982837 0.03534504754775068 
0.4365443270383008 0.4279525545288497 0.3837366399121204 
0.2916910957363523 0.9347595032914224 0.6261151248877465 
0.01518461534091414 0.3121467627397465 0.618247367132995 
0.7450252767540614 0.1671291924364916 0.3000656827168121 
0.2486474096858646 0.3408223826452756 0.8765034558565187 
0.9905340663177085 0.4615866351774122 0.5885181898974856 
0.0980418807650017 0.900676718873577 0.4908974166432858 
0.0542323339024513 0.1278562116687396 0.6150921769000742 
0.2361229335108485 0.5925807366509847 0.7821810304291302 
0.423964116928144 0.5593196845314454 0.1148065845343724 
0.9586620704708447 0.1113588399890344 0.5290541022333674 
0.8520024174083095 0.4709198075628147 0.8943299843581973 
0.02721370326395342 0.3473781083165808 0.7185456538093038 
0.5983264956338765 0.7999646164179705 0.2972392617902834 
0.1779492844263118 0.0373308699228405 0.03127207828190247 
0.4685220946630126 0.5678943338478963 0.01792131738421799 
0.3985031091502208 0.7427482974915032 0.9808747335681637 
0.8913888025261383 0.6952209957678827 0.4086130275482319 
0.2927642130784142 0.4376537491470285 0.8654089932478932 
0.08864385736028543 0.3356200254914687 0.8053429846285481 
0.04446884174937991 0.2430591153668311 0.3698601874472797 
0.8892326033258339 0.1849377720220009 0.8098250695089847 
0.1549211073186763 0.1850409273490992 0.1696935337822484 
0.3336467380146107 0.4499750562228539 0.4301978492868316 
0.2503639540243024 0.1708323039951739 0.443419343357679 
0.3585701562705479 0.4392656547029762 0.1281535650477726 
0.9417935412395364 0.3802027899676059 0.6631233733396875 
0.6328408821602705 0.9650080044692695 0.3713943686989304 
0.5089456612111127 0.1195220464082804 0.4481916448433763 
0.3224436346830781 0.389358769373559 0.04069002855950275 
0.4853810661328664 0.8256894032745014 0.3149004728949214 
0.2541785578027224 0.677183734489197 0.6148882526271585 
0.3961127954839995 0.7426000504795149 0.09335896251617971 
0.7494422571781526 0.0610136062967721 0.3129367992872417 
0.4250208058999975 0.5936951773471891 0.8716378207185921 
0.6927912697073648 0.2304246867060691 0.8876332018842127 
0.8983691176706211 0.4788021772494487 0.7982378913775756 
0.6274260314809769 0.2301509030489374 0.09064498233748702 
0.477141013092269 0.0424989413340268 0.3373573061724487 
0.6869163078745848 0.4667735489666701 0.8172821416252057 
0.7866820314915601 0.6320678592177025 0.7323550851864156 
0.476610470150275 0.4175659038163907 0.5490540096705698 
0.3062557550158496 0.9418389599131664 0.520363316517208 
0.620942464632063 0.05437809698620084 0.4889136445078801 
0.4243337278808444 0.7330608930999561 0.5248441896821401 
0.4510415953934474 0.9788400337484381 0.8979153635202158 
0.8908164752865385 0.9311230312513515 0.2203861764134924 
0.338409873518063 0.6066722971948458 0.8101900076526477 
0.2372569796120921 0.4856994081353015 0.786740475762947 
0.6931965270730563 0.8797179755391605 0.8339954802052177 
0.003302247514316441 0.7909095713661526 0.7041568392831898 
0.3601106112636547 0.9226013258168428 0.8941131492341573 
0.4254919590539576 0.1040731950713252 0.5133261638759786 
0.2729508264708878 0.4358612218784497 0.1922116104377153 
0.9408761495035864 0.1419680996352079 0.2911809919940497 
0.7568683969421568 0.9348372784968246 0.7680148132738043 
0.6032855133521158 0.2786643058132153 0.3636636527458261 
0.5935173004243589 0.500238945287225 0.9249221690445792 
0.3355489650724034 0.7439714059008564 0.4426553751849058 
0.1270848574477177 0.773203982705051 0.8783540276896502 
0.402433715192068 0.7863391565365617 0.7091699418038796 
0.02301680310028896 0.2791991532491045 0.0491761993339057 
0.3245276301148153 0.02685426307208771 0.5826869058549948 
0.9390955566382233 0.1117926240473274 0.8914260801960273 
0.540123791504096 0.454712895720903 0.3828030133328227 
0.9555598703733025 0.3038151388158774 0.9250697717529276 
0.5429569956415199 0.2775487885305463 0.7510366953413258 
0.2594048989842517 0.559433226032739 0.3843587972569873 
0.688560204262923 0.0159772792861817 0.5623909298733505 
0.00888077090059913 0.3244049814845593 0.4345189080143937 
0.6680970361979092 0.4230582866338515 0.07566555731542977 
0.2534088613221485 0.8792650414030144 0.1702365436161161 
0.7929272175485836 0.6799345544986378 0.4475659989256764 
0.9935480973402494 0.3713476350611736 0.8388993151647255 
0.5085847307139103 0.5675349314755782 0.646611759094324 
0.06869877520416012 0.5973958526496174 0.8639512729809435 
0.477644310147482 0.7301531927002299 0.1615013196108962 
0.03214608996363363 0.9374820101714181 0.3681075823492372 
0.4783403016006251 0.9055985790195765 0.8248663188467075 
0.3095795015011027 0.6302389860666562 0.2046257490299373 
0.02754998972372154 0.8858798889246737 0.7470331586114868 
0.9318779678766466 0.5008286627929551 0.1468477862428546 
0.6658087300553646 0.3573948795911027 0.638713707357913 
0.9835236443781601 0.2028570979227297 0.8570880604666561 
0.1234587486316395 0.9217893339284974 0.3143014078994237 
0.6870349750990888 0.5443441975488741 0.9523969615722856 
0.01450930844350987 0.3553476828176065 0.2264935055942409 
0.6457005727633608 0.6969022503668342 0.09852023369578165 
0.1836200607607928 0.2778023106492664 0.8180867191152695 
0.05945918366986225 0.1379024394316443 0.1591732168877761 
0.03720930891653162 0.8273695697912125 0.5395919037662698 
0.8637814163347974 0.8388120923691651 0.5562803005385045 
0.4767441755064131 0.6646388408475126 0.8105036843848545 
0.5753091069333984 0.444203431100578 0.6921615701274513 
0.4275822971967235 0.3983657388014964 0.02307102940577565 
0.06680962100012532 0.2649543839818324 0.8826432192415782 
0.4530849979767624 0.7358269646015747 0.6278558700568532 
0.7468738530689305 0.7956089196091969 0.205995093691822 
0.5322186202477451 0.2347854295530235 0.5624100446754244 
0.5340090424797306 0.3567516680223876 0.3402365864262015 
0.8842480893326605 0.7356187347132336 0.5958948792616199 
0.2070558750901685 0.1700524806281253 0.8383295839418511 
0.6225190056615493 0.5947948575929775 0.1204835729228875 
0.7831322217564751 0.480774757866389 0.403589338473698 
0.8365129332702428 0.01406658756598779 0.766743821168978 
0.8116133608740218 0.9904884060461028 0.001505383527856791 
0.03597899594414703 0.6004953202981712 0.4582458950784416 
0.02480117548716938 0.2557857401579626 0.7737788937208545 
0.3718215824381688 0.5057803302507902 0.8418634145643356 
0.506284429346235 0.6753812380761413 0.4873897785236689 
0.8716573303955284 0.2402263071835774 0.8998384033374444 
0.8281090054098219 0.8576450552266605 0.1744029920783659 
0.3216371568900626 0.4242604257453729 0.7632685752843545 
0.9662092371713112 0.5944267305162446 0.02073811525176992 
0.3750727921553002 0.06264171606119372 0.3124165785774091 
