1.0819339035794682e-06	311.6019717764275
2.1638666360037496e-06	613.384918788723
3.2457981994412485e-06	914.2863983495303
4.327728591723561e-06	1215.4398118487027
5.409657811766484e-06	1516.1696835112007
6.491585862822625e-06	1818.4339595424337
7.573512744241463e-06	2123.6733946126087
8.65543845255355e-06	2428.6076217832588
9.737362991878855e-06	2732.281659214344
1.0819286361783694e-05	3036.1884633925583
1.1901208557714423e-05	3337.6430760722264
1.298312958509205e-05	3638.6664492673412
1.4065049443699736e-05	3939.96139369245
1.514696812855015e-05	4242.775818455875
1.622888564376326e-05	4548.197454048067
1.7310801989772747e-05	4853.316262123712
1.8392717164193367e-05	5157.196777548376
1.94746311674588e-05	5460.170786406662
2.055654400195429e-05	5762.585659277273
2.163845566464407e-05	6064.305558585654
2.2720366155744985e-05	6365.998883227025
2.380227547807596e-05	6672.888195934717
2.4884183630335947e-05	6979.676940929062
2.5966090609489186e-05	7283.6312292887405
2.7047996420089322e-05	7587.963566387236
2.8129901060835315e-05	7891.737082141192
2.9211804527824036e-05	8195.462205408136
3.0293706826476495e-05	8499.516600788038
3.137560795635901e-05	8805.611688988569
3.245750791226742e-05	9112.778466544429
3.353940669853852e-05	9419.136541167454
3.462130431582284e-05	9726.237651397674
3.570320076108461e-05	10032.485372747751
3.6785096035624875e-05	10338.53135633586
3.786699014161204e-05	10643.408272761948
3.894888307535981e-05	10948.055723449042
4.00307748379524e-05	11252.36451074722
4.1112665431341365e-05	11559.237825327446
4.2194554854659346e-05	11865.273689219066
4.327644310552109e-05	12171.485834512197
4.435833018739606e-05	12478.5907440651
4.544021609920004e-05	12786.056458912253
4.6522100837897276e-05	13092.944390149292
4.760398440804141e-05	13399.072681282276
4.86858668094156e-05	13704.722357285778
4.9767748036165155e-05	14010.34477189806
5.084962809414477e-05	14315.458722374062
5.193150698357128e-05	14620.328240014642
5.3013384699674205e-05	14924.15091409441
5.409526124613982e-05	15227.13694855694
5.517713662340182e-05	15531.753846226726
5.6259010828641265e-05	15844.568139726003
5.7340883862725526e-05	16156.324254452586
5.8422755728473525e-05	16463.64179917586
5.950462642306634e-05	16771.585577117927
6.058649594520292e-05	17078.17339568047
6.166836429900324e-05	17384.344367073496
6.27502314822989e-05	17691.15114814758
6.383209749292149e-05	17997.468089541242
6.491396233499097e-05	18304.998104600938
6.599582600764e-05	18614.923546141323
6.707768850653174e-05	18925.94306928082
6.815954983621987e-05	19234.70599712295
6.92414099973549e-05	19541.75851187464
7.032326898516633e-05	19848.427901359133
7.140512680334046e-05	20153.379628916
7.248698345274465e-05	20458.784400087894
7.356883892925893e-05	20765.56139019949
7.465069323570223e-05	21072.472193186146
7.573254637359242e-05	21383.006561418468
7.68143983396769e-05	21692.066602220915
7.789624913417252e-05	22000.351676022725
7.897809875968136e-05	22310.390790485184
8.005994721511921e-05	22615.19833023417
8.114179449788399e-05	22920.752731005272
8.222364061187883e-05	23226.600066680534
8.33054855564532e-05	23533.31410369687
8.438732932705347e-05	23842.579117752844
8.546917192953431e-05	24153.678085857417
8.65510133632452e-05	24461.62885234926
8.763285362276514e-05	24769.493490605037
8.871469271308147e-05	25075.46196993094
8.979653063484469e-05	25381.48691538311
9.087836738350116e-05	25689.20157862957
9.196020296230349e-05	25995.742126571306
9.304203737233588e-05	26301.933688098925
9.412387061034572e-05	26606.83688988254
9.520570267698353e-05	26909.762256734986
9.628753357528508e-05	27214.741090061987
9.736936330308196e-05	27517.991080706313
9.845119185820578e-05	27823.502873220405
9.953301924455965e-05	28129.839607792102
0.00010061484546105938	28435.97810588106
0.0001016966705046692	28739.496724077166
0.00010277849437950908	29042.394387486896
0.00010386031708557901	29342.712286467442
0.00010494213861702431	29644.18443221292
0.00010602395898013335	29944.379205553687
0.00010710577817447245	30248.905050328478
0.00010818759619592164	30557.159242994356
0.000109269413047083	30863.20519813403
0.00011035122872969126	31172.970547560228
0.0001114330432398433	31484.759811937838
0.00011251485658014118	31795.66370297105
0.00011359666875101861	32106.3108164655
0.00011467847975095769	32412.52322629718
0.00011576028957865737	32718.618108728075
0.0001168420982380208	33027.18340879918
0.00011792390572731325	33337.26366501762
0.00011900571204393262	33647.28817309159
0.00012008751719156521	33954.63473259007
0.00012116932116999418	34260.59166111383
0.0001222511239742322	34565.67629496692
0.00012333292561078448	34873.11453992489
0.0001244147260779163	35179.92749317243
0.0001254965253717245	35488.66770970067
0.00012657832349589543	35798.57994555547
0.00012766012045151325	36105.81379803731
0.000128741916234458	36410.51914780618
0.00012982371084776544	36713.92781041001
0.00013090550429143558	37019.90538175361
0.0001319872965637337	37326.6531594621
0.00013306908766509346	37633.54007169552
0.00013415087759790012	37938.962459734095
0.0001352326663595516	38245.0435201726
0.00013631445394918053	38551.105551454464
0.00013739624036982268	38857.94277476904
0.00013847802562104436	39167.33949405311
0.00013955980969937613	39476.209463791594
0.00014064159260893797	39782.84085480587
0.00014172337434929618	40089.789204373614
0.00014280515491568027	40397.652358035346
0.0001438869343137281	40708.47407336382
0.000144968712543006	41021.04020064558
0.00014605048959874346	41330.12079957413
0.00014713226548506046	41637.60209464864
0.00014821404020260752	41943.058460976135
0.00014929581374813203	42248.57416574925
0.0001503775861227182	42559.55954459819
0.0001514593573289681	42872.02012771593
0.00015254112736341229	43183.38915258746
0.0001536228962267013	43492.481674104834
0.0001547046639214372	43799.15796213732
0.00015578643044566844	44106.802509689325
0.0001568681957972266	44416.15801027163
0.00015794995998023168	44727.30509559961
0.0001590317229944668	45039.91440602244
0.00016011348483429413	45351.13796378565
0.0001611952455057852	45660.66641611989
0.00016227700500872318	45970.164886264014
0.00016335876333790388	46279.15813018431
0.00016444052049788095	46589.170139331974
0.00016552227648930493	46898.988097129164
0.000166604031307839	47208.16657243997
0.00016768578495608523	47516.210191120066
0.00016876753743621205	47824.950010963985
0.00016984928874453316	48132.55183841571
0.00017093103888148224	48439.19637547086
0.0001720127878498782	48746.43222169068
0.00017309453564733583	49054.03239880797
0.00017417628227342144	49361.999745464826
0.0001752580277300866	49670.57566378425
0.00017633977201776495	49981.27096076516
0.0001774215151314692	50287.7863486027
0.0001785032570768372	50591.790973376745
0.00017958499785386892	50895.736386135686
0.0001806667374567097	51204.485818065084
0.00018174847589034685	51510.18257374616
0.00018283021315564774	51809.50227040256
0.00018391194924805872	52111.32560962064
0.00018499368417104924	52416.44574880225
0.00018607541792483613	52720.88092424427
0.00018715715050681732	53022.18211032165
0.00018823888191786016	53324.21325047452
0.00018932061216078358	53625.773691848015
0.00019040234123211813	53926.50689280159
0.00019148406913208066	54223.84250886649
0.00019256579586283956	54521.189437896304
0.000193647521424178	54823.809475932765
0.00019472924581284337	55125.9521019407
0.0001958109690327388	55432.400764385435
0.00019689269108321377	55739.80115238783
0.0001979744119601483	56043.812748835946
0.00019905613166874657	56345.94081859342
0.00020013785020879174	56644.42520113819
0.0002012195675748628	56949.528424555436
0.00020230128377194708	57261.14307999994
0.0002033829988002614	57573.19763725406
0.00020446471265611951	57882.27992635397
0.00020554642534190663	58190.5400033452
0.0002066281368589238	58500.557549774414
0.00020770984720456896	58810.704222411696
0.00020879155637905893	59120.69571810509
0.0002098732643849958	59429.83699317992
0.0002109549712199943	59739.08173720628
0.00021203667688297027	60049.84842197266
0.00021311838137739314	60360.01164861484
0.00021420008470261239	60669.017375225376
0.0002152817868542912	60977.304225255044
0.00021636348783720007	61283.955051158555
0.00021744518765177268	61592.570971100824
0.00021852688629237117	61900.08613629199
0.00021960858376419973	62208.5198264849
0.00022069028006747518	62517.14757154494
0.0002217719751972102	62824.423862016374
0.00022285366915839212	63137.12180346754
0.00022393536195015358	63452.15499381771
0.00022501705357032617	63764.805568648815
0.00022609874401912673	64074.9190425077
0.00022718043330002472	64389.79335526208
0.0002282621214097675	64703.43301800799
0.00022934380834792144	65014.35459734848
0.00023042549411687174	65324.03825150547
0.00023150717871640159	65634.15434703116
0.00023258886214325836	65944.43202094329
0.00023367054440177887	66255.01701818082
0.00023475222549066208	66565.43412373729
0.0002358339054062217	66875.9511671242
0.00023691558415301137	67189.66496442269
0.00023799726173168162	67503.19517875659
0.00023907893813637776	67816.94207931182
0.00024016061337208712	68129.44277517834
0.00024124228743924338	68440.98505653885
0.0002423239603339434	68754.62448582514
0.00024340563205857245	69068.30232528054
0.00024448730261443155	69380.3484484837
0.00024556897199913547	69692.39687037044
0.00024665064021246735	70004.7993923939
0.00024773230725724614	70317.7990919713
0.0002488139731313034	70630.80140280962
0.00024989563783333815	70943.18843198653
0.0002509773013670366	71257.52233129651
0.00025205896373131463	71572.96474114449
0.00025314062492226905	71886.31767589721
0.0002542222849442367	72199.18551739253
0.0002553039437985186	72513.13038817867
0.0002563856014783927	72826.41717478911
0.00025746725798949684	73139.84362190252
0.0002585489133320479	73452.88742579047
0.0002596305675014922	73765.86679134348
0.00026071222050194973	74079.15985490986
0.00026179387233342047	74392.54857012791
0.0002628755229930855	74706.68076536257
0.00026395717248159535	75020.27103307711
0.0002650388208022026	75333.77628023118
0.0002661204679516547	75647.22904361835
0.0002672021139295179	75960.67940979057
0.00026828375873839434	76273.87618038613
0.00026936540237806715	76586.6481850393
0.00027044704484485005	76899.04032999817
0.000271528686142863	77210.8283134588
0.0002726103262718892	77521.672766976
0.00027369196522759176	77832.63764182488
0.0002747736030149581	78143.56399149176
0.00027585523963355446	78454.74279099026
0.00027693687507839357	78765.68490782281
0.0002780185093542459	79075.97964471819
0.00027910014246176196	79385.93271504284
0.00028018177439660495	79695.71170714141
0.00028126340516137696	80004.89154362578
0.00028234503475759587	80313.64582223292
0.00028342666318287643	80621.20720491585
0.00028450829043656813	80930.07030512924
0.0002855899165217067	81237.32190650534
0.00028667154143634065	81544.6199194956
0.00028775316517960255	81851.09044415485
0.0002888347877536608	82155.51859756991
0.0002899164091585155	82460.43444877549
0.0002909980293898297	82764.52638248364
0.000292079648453675	83067.62649234713
0.0002931612663480999	83371.94682906763
0.0002942428830689843	83678.98354840734
0.0002953244986206651	83988.26194127994
0.00029640611300487703	84296.20902252418
0.0002974877262155485	84604.87385481714
0.0002985693382567995	84912.51565134393
0.00029965094912906375	85219.77081514457
0.00030073255882952227	85526.65504215658
0.0003018141673599098	85831.51390448907
0.00030289577472174424	86137.39428434108
0.0003039773809119898	86445.63426298655
0.0003050589859310802	86760.80831973325
0.00030614058978205115	87068.40370039573
0.00030722219246251745	87375.52145188041
0.0003083037939705275	87681.57354789272
0.0003093853943099845	87985.72739075217
0.0003104669934811052	88296.40475197493
0.00031154859147825177	88610.11095658096
0.00031263018830684526	88927.15511789132
0.0003137117839666688	89236.11312377953
0.0003147933784538193	89547.38567769645
0.00031587497177133246	89857.83077451424
0.0003169565639205094	90167.08837897259
0.0003180381548970132	90478.1111641655
0.0003191197447040966	90792.47825542507
0.0003202013333426269	91106.9811849713
0.00032128292080935145	91419.85610683262
0.000322364507104704	91731.62608439285
0.00032344609223258764	92042.22371219694
0.0003245276761893161	92351.2359957545
0.0003256092589744557	92659.70459314228
0.00032669084059039165	92968.1929531257
0.0003277724210375577	93277.07305379702
0.00032885400031161695	93585.6036297367
0.00032993557841733996	93893.44789382275
0.0003310171553540762	94202.19044172067
0.00033209873111705515	94513.22562764974
0.0003331803057119147	94824.27399235837
0.00033426187913822113	95131.63767920627
0.00033534345139098713	95435.95634779752
0.00033642502247476636	95740.48708817565
0.0003375065923902093	96039.92081794357
0.00033858816113362973	96338.56148983828
0.0003396697287061118	96640.81482079909
0.0003407512951106913	96945.57830982284
0.00034183286034433243	97256.57697222226
0.0003429144244061678	97565.91108345256
0.00034399598729945014	97876.36163318677
0.00034507754902309516	98183.91338210153
0.0003461591095745008	98490.99547254683
0.00034724066895691966	98797.43158013471
0.0003483222271705686	99102.05720553122
0.00034940378421111074	99404.41949575976
0.00035048534008331664	99705.39880987721
0.00035156689478653576	100008.11752604561
0.0003526484483164313	100313.0937104483
0.0003537300006777737	100617.26322184282
0.0003548115518707799	100915.59166256664
0.00035589310189046246	101212.96069154456
0.00035697465074050773	101507.6096799965
0.0003580561984226504	101806.18517554761
0.0003591377449329874	102114.43366834281
0.00036021929027238604	102426.99591882201
0.0003613008344432316	102734.29929769838
