3
1000 1
1000
0.106897703712478
1 0 0 0 1 0 0 0 1
T T T
0.2899872416564226 0.1253945786397078 0.4993785266011365 
0.1830447206193198 0.405063436461279 0.4386541644894985 
0.822955668226956 0.366705316023142 0.2986892622604249 
0.2073659773381403 0.420143225952972 0.5416502590011207 
0.8731986480045413 0.9626272237194441 0.25803565982525 
0.176283728433875 0.264444666420883 0.6147386151354084 
0.8169061727933189 0.8695939520364376 0.4371299637062069 
0.6340873057217422 0.5784145650991251 0.1831664851358157 
0.4379644404150573 0.7133252150737759 0.683689424046577 
0.6697065230960724 0.7742183289350053 0.7453741331407766 
0.8862526926663998 0.299490518154295 0.9274909799459685 
0.8120031985859962 0.3249233361556157 0.7325318874309182 
0.6128280701211093 0.3832471548724096 0.2647189229475062 
0.5066346697942689 0.5025980323814233 0.9854216209162169 
0.6379808408283534 0.6268364447592683 0.9941874307659627 
0.9176811863765937 0.4990494251682931 0.4033903066468546 
0.1257315445531216 0.9210394483685264 0.2712445693385653 
0.9633525745718161 0.4057926910641311 0.4501549199034001 
0.9051044416661014 0.1511436173576286 0.7769233508243338 
0.8972378353534922 0.389295423124821 0.7368225959246727 
0.5276027274735062 0.9915544127696916 0.3941943582768725 
0.1143641512295606 0.02405762118793549 0.4182617567192146 
0.1765492604522086 0.5072739794969002 0.2553145477762833 
0.6829364594184917 0.9947406770268812 0.1379641447811638 
0.4314125939729722 0.7465763325154862 0.5823062126169869 
0.08946197514254652 0.8579748685397716 0.8030730474413341 
0.5664501729829183 0.6971373935418455 0.4340226644007649 
0.6112113707266009 0.9235139080139568 0.07734164045050032 
0.5046108924324164 0.6489009598003918 0.8613152632322841 
0.2967183031620869 0.3601574527925084 0.1220290067527788 
0.3252886311753908 0.8720480299826958 0.9050905438957668 
0.1817921822592313 0.9907786784548364 0.6859375470705996 
0.02676903057601229 0.373905762864495 0.2726797618609665 
0.1319219058209082 0.9567242049178287 0.7742589634826699 
0.3239696934108101 0.2355389617446469 0.2453478020209567 
0.2348206650360986 0.7704376082248385 0.3044773337763798 
0.02841360991886788 0.7717076532633139 0.6294410008271862 
0.7324693173006085 0.8381185598931544 0.8179666732528974 
0.02360189706730966 0.9528464364810538 0.7979093454234839 
0.2293286807643665 0.1684555860037325 0.1270743781888926 
0.06352737754949307 0.4876172237140439 0.8391056407058832 
0.5028762413224338 0.1857455088016309 0.5252138746954901 
0.9833726357663766 0.3517790623367704 0.948003410635918 
0.9710602578217695 0.6955661461088177 0.5693073268217111 
0.1089514382320479 0.6693542219474262 0.3664139249643024 
0.04733514580086469 0.3888456531235047 0.02744931800475414 
0.2268582162794993 0.1195599458488292 0.4133099360707462 
0.993532796289967 0.485440110981381 0.7583396959407079 
0.4502624868028792 0.6993293995113592 0.938323979189414 
0.3927896189875451 0.1725913551352571 0.8967861919695823 
0.8166281374230007 0.768783983410505 0.4015716736470125 
0.414941768688923 0.006702270896368879 0.6013925590786939 
0.2759912574868841 0.03557180593823399 0.709777261748522 
0.5945589258244931 0.391415663770925 0.5514008276413718 
0.4647343965931333 0.9330177253595098 0.5420764481371645 
0.8154392122717034 0.4231483456760565 0.5572482560807211 
0.2508404708124295 0.5922101257059145 0.9991394298177967 
0.03654803343151561 0.3249667586318099 0.813086479236087 
0.3790312474516856 0.06672867978980263 0.9023467892462782 
0.1917072731951373 0.08422959673597395 0.5122621924895777 
0.7594555590534535 0.2814404342539911 0.3098586463011236 
0.7949653704473512 0.6514831062588694 0.5098261761437343 
0.8003530551632578 0.8633203733259139 0.09718742728193895 
0.8180567853326104 0.4710460232675233 0.4301840980487451 
0.3167404097901902 0.7566060649400507 0.2306422083987346 
0.8992523709568442 0.4704035520750141 0.8064252691905122 
0.6613527381470986 0.9022064364143433 0.6119507435597943 
0.5532589350102108 0.8027277172659055 0.4442105905909052 
0.7861353626575631 0.2801376621456901 0.4837665534203466 
0.6933593733505792 0.2871181612887655 0.2260363538314897 
0.8152080453020107 0.1137708224728801 0.5923461493093657 
0.5236305790763121 0.707068012197952 0.256967721413243 
0.533235332726716 0.5078241486388883 0.7270483897884847 
0.2164107300250078 0.4082559376932833 0.2495171565954868 
0.9971842658329169 0.6858281142542867 0.3803956687049309 
0.6923813964650816 0.8737642326526908 0.7136947670085586 
0.2024198086085046 0.7427625502133031 0.981553962257424 
0.7527368641168964 0.714079360447475 0.5854937469819432 
0.8394956377552071 0.3890068490810214 0.09240281989096111 
0.7071234794871377 0.02362143582314757 0.9147610296172628 
0.2055082514317136 0.8811132848798681 0.7529716560458901 
0.07370065353265474 0.03625405872039993 0.8421857749637024 
0.8286901829582952 0.8967842845050994 0.8276876594237867 
0.8254129494641109 0.8085632328074948 0.6004051667640197 
0.3753605310450404 0.9892409066590891 0.704416852784009 
0.5843127649326302 0.8123207631175592 0.947318668355062 
0.00434117126485407 0.7922251507282695 0.3878500897654408 
0.7345316192248904 0.9371035885749182 0.8582758541763164 
0.158461699851953 0.4558071366437166 0.8873935477667073 
0.2834855099431582 0.2221715097061779 0.7576657206493219 
0.8245480417125228 0.3196861752762997 0.01241324171861506 
0.1483734262117553 0.3979242337740293 0.6920567954041787 
0.1283621922100783 0.4337330898287418 0.1945127134247183 
0.2560256379740246 0.57064826156184 0.8134618750620712 
0.1159644691139947 0.2123829735357269 0.3760539180090181 
0.01840411254101054 0.1549727363120027 0.6057064053588098 
0.9652983748506063 0.672325998071942 0.1423633499830766 
0.5536364539368379 0.8337036161966782 0.07053285922135326 
0.5232043331423412 0.175872954257469 0.4070790172790426 
0.1491719266306459 0.7577721820880746 0.07352413980461173 
0.7959405778205901 0.0937687476218431 0.4008521788903752 
0.9362904899980106 0.5026127486814741 0.5966242636995058 
0.7938629611692841 0.9706087493531934 0.4908954494273354 
0.6510457426860379 0.09738318360528231 0.9680677933406354 
0.1271336846316004 0.9225745580735183 0.1643670857188212 
0.5047218625069676 0.2929364729583656 0.7126806369585784 
0.5307621126673778 0.8588812111865273 0.6966961486290207 
0.1793175213982977 0.882429586760443 0.5431528459551338 
0.9140773339925594 0.5249970402840998 0.6987645508310362 
0.5493232636749621 0.3053234120721338 0.08794165102783726 
0.6793164062367885 0.9213956011914406 0.3344108057504551 
0.6546954991972399 0.6201748143873932 0.7344839054546798 
0.3482124678151345 0.2630690834168929 0.8388307883507181 
0.09102347796208902 0.45668079047427 0.2947199891983971 
0.4990468071179848 0.8403124203136895 0.2672003814546502 
0.9894210526003376 0.4565437000740566 0.9683726618108861 
0.5515210954013301 0.4291569710037735 0.9220281010574484 
0.2029382721696482 0.03136867636890672 0.9759914729342878 
0.125897832633738 0.9886773540880949 0.5184731829811586 
0.2706256816485173 0.248721825796031 0.9436035954166431 
0.3888457682634031 0.1637393312200127 0.5129354704783022 
0.05312787668141129 0.7581891933649101 0.8243174352673385 
0.3075375604946717 0.589658087833861 0.905180288718502 
0.03599300177882275 0.084022940263476 0.001157021948559985 
0.1831755939217491 0.06683687211979739 0.7867442126942111 
0.5924854864026302 0.2610233834917159 0.5267081488583782 
0.5539160800963947 0.1981224292539008 0.7085158882264102 
0.3085602318473358 0.4050140544988287 0.5726010277236402 
0.3550507751632389 0.5481845977662303 0.2363288111165613 
0.8918590142499485 0.2276218619372087 0.2047001334042075 
0.5535751796595089 0.1149622727441539 0.7756827790014962 
0.7570971260333197 0.5500331863166135 0.8500375500362669 
0.7019368301068062 0.6830147438971923 0.1460398145275416 
0.1449280931479819 0.5784129926348643 0.003535614382653168 
0.06759791368938495 0.7508787161665883 0.203016077691143 
0.8196047387574219 0.001154067208941599 0.848936711848857 
0.2247565014048976 0.3594627186201279 0.6279205596302139 
0.5787226432447929 0.8211728042657783 0.56099484978931 
0.8770284216869871 0.61186502793719 0.2226345794390119 
0.8994231633074798 0.5144080999458746 0.2604200501026991 
0.1242546240373576 0.1285907722896052 0.4419117907823776 
0.7944834471467717 0.5417477559681912 0.9515201348637354 
0.9638134197680696 0.7745026163188066 0.7468202233154069 
0.9747143636454688 0.0477458524608565 0.8034976352706672 
0.6447138344549984 0.1485290419648376 0.6816201115478353 
0.4682759465879423 0.7393031380950784 0.4307074983341263 
0.2547733678577357 0.7483922691421637 0.7576419960844699 
0.7816203627083135 0.9883384004575918 0.5977136173504747 
0.08996443949825353 0.09429958013530391 0.09285540603367276 
0.6677647561556532 0.4130554604994663 0.01002825221293079 
0.1407335922055962 0.0541991515918849 0.6016231279674392 
0.4651218752961136 0.404248560659535 0.9798369664879165 
0.8886348086067346 0.2556010023563872 0.7612860567159699 
0.6809760939744586 0.7532396973918321 0.2238615499691078 
0.5702240145310185 0.191159236596259 0.1036420663317404 
0.5805548909014878 0.789686653715888 0.2200773181067396 
0.811406575670837 0.07090507179171657 0.9295264540096476 
0.195979328299373 0.08327370658917208 0.07176626688824871 
0.03286504748560275 0.8785032965494749 0.6280287881098492 
0.4428152830875451 0.1118959023073842 0.4366028468835047 
0.6072691061479304 0.6811372642877207 0.1956544915101071 
0.3106857981918877 0.9909897266647386 0.6190256991498645 
0.7250797811919438 0.8437790084106787 0.2597031039943574 
0.6696393145352629 0.4573423140041665 0.6783013471789272 
0.4053927519582182 0.107338903943328 0.2444071597617004 
0.1977719358273392 0.8287265708322368 0.4323218391003401 
0.2717217571249732 0.07298476416090413 0.8754626836941628 
0.7997321122725167 0.3736933299587209 0.9235621531016389 
0.5673816485031588 0.5771883845879493 0.9239294968317637 
0.6222228308515894 0.04983750802799947 0.8254159075336187 
0.1719503892177287 0.2178838225084045 0.5186114647311573 
0.6077455522020563 0.55342555148686 0.6654378524248866 
0.9459930266964739 0.2332719955787778 0.3643330941917859 
0.2316531129612145 0.8038603923669937 0.5933024881127902 
0.6543277867925278 0.7731602197226035 0.8511545374449668 
0.852685102256049 0.7928267802325092 0.8210393351628142 
0.4662122179518419 0.8257684458956421 0.3678854430255677 
0.3446983793441559 0.3369717375910571 0.6467049848719126 
0.2350267555748527 0.1494874912553395 0.9612779376326614 
0.8001180032889 0.951086909048824 0.941522548033338 
0.6502760140887422 0.6347002871802315 0.4115211880365607 
0.8938219745563887 0.8251227884151692 0.4965723232181795 
0.200360021112472 0.9022362708583945 0.8576350892376872 
0.1831852311686126 0.2314002825436813 0.008702482644517281 
0.9452103367127503 0.3090093777202916 0.2489361791630794 
0.8731019577056321 0.01345877175148507 0.5484469573799436 
0.3996499576736692 0.6296474464648613 0.8684613894407779 
0.9418658625577914 0.700741981769903 0.962474088948989 
0.3565853125979421 0.5515483842437882 0.04420653276257137 
0.6256968934756955 0.8687238204101394 0.8127489489119959 
0.1918437169233576 0.6614797244700268 0.05524847346370714 
0.4102841059094172 0.4466997127092822 0.2389316730050115 
0.1916195751754574 0.3204323357956039 0.950142475858953 
0.4268906246635433 0.08021619433815763 0.8077175864352004 
0.7140590263477422 0.2292680529302753 0.8592733713257196 
0.9498882323976163 0.7608090685665304 0.8519187245727733 
0.2787374048801647 0.3404984165077003 0.3038441570960791 
0.2505081390398556 0.05980010377968261 0.1606634987333466 
0.710681340570592 0.5094675070988944 0.02705772994493837 
0.211729459288434 0.9769610539876269 0.5811052773065448 
0.9054354300278719 0.1793566690824989 0.5761884425757507 
